Ticker,Strategy,1d,10d,20d,60d,ytd,1y,Sharpe_10d,Sharpe_20d,Sharpe_60d,Sharpe_ytd,Sharpe_1y
IEF,"Sell 25d Put, Buy 25d Call",0.00037827541363122386,0.0008809425095896994,0.0022131498482869105,-0.007753169071446631,-0.025933066360144252,-0.10604440626226797,1.0189511438455003,1.3671287070478522,-1.2795879320619048,-2.1253378204456013,-1.9988346492626525
IEF,Stock,0.001276595744680975,0.005340739158299579,0.0034115138592751837,-0.009680134680135066,-0.011032888515288941,0.02683831551385385,2.6240706091282147,0.8878259635177508,-0.7481184368831032,-0.4500421875266325,0.5856212146607819
TLT,Selling Daily ATM Straddle,0.0011126058138553052,0.0036788169963468675,0.007279510519436094,0.021164799154630654,0.04772753339101654,0.274336086489017,3.5915588037260218,2.64514666696488,2.0183615181779846,1.7879542343636172,1.8036047683076004
TLT,Selling Daily ATM Call,-3.257449964333414e-05,-0.004045570498983797,-0.006513598967233136,0.016173335953638013,0.030246327166943532,0.1308132769949646,-2.0098379517236675,-2.126067829524257,1.6621971893218572,1.4015189012279827,1.5567597320626756
TLT,Selling Daily ATM Put,0.0011451803134985283,0.00768957613337351,0.013797277094759863,0.004584187170472376,0.016312040784691062,0.12998658010787012,4.777795490232627,4.0108490809995,0.3746973847828406,0.5904066256460154,1.4412794672703226
TLT,Selling Daily Strangle,0.00037839175027354344,0.004395202298891565,0.008145675110344808,0.019856665569445653,0.014209614514256952,0.047804919538865454,7.053441692824405,6.073154282326903,3.005523084657831,0.9510496233745377,1.3758330030782513
TLT,Selling Daily 25d Call,-9.920268518959219e-05,-0.0003720912929758846,-0.0012418465813612833,0.013189316124533557,0.01941427404100171,0.06286892420514478,-0.40028893223098194,-0.9310385019091909,3.34768836025512,1.831780788271197,1.9195968710989284
TLT,Selling Daily 25d Put,0.0004775944354631356,0.00474672490472261,0.00937088064119207,0.006505016568870925,-0.005326577752654327,-0.014694760466402834,3.866017984251896,4.348793899675606,0.8221104040447812,-0.27858699360663586,-0.4090310103084709
TLT,"Sell 25d Put, Buy 25d Call",0.0005767971206527278,0.005079722675143561,0.010576411565518917,-0.006737763508732564,-0.02472391915476757,-0.07443080385375589,2.4733201026486893,3.196854547211024,-0.6020707264511233,-0.9637903199188068,-1.3214154056090217
TLT,Stock,0.0012777326054129734,0.013402304255819342,0.023509855141296443,-0.0033529887848304796,0.0015103985128370745,0.03419316136772599,3.915518503537445,4.016826969151026,-0.12004189795208144,0.08161394088283105,0.4039211334109386
LQD,Selling Daily ATM Straddle,-0.0032911901077044003,-0.0003927876973091049,-0.0019455009370199505,0.008991038815804764,0.023259060202743154,0.19901020664885216,-0.19775718504202253,-0.6602421578877253,0.893315156772243,0.8587041725457113,1.3124005931153326
LQD,Selling Daily ATM Call,-0.0021931424695387225,-0.0027468925407556632,-0.0028394403979649097,0.005846562798791588,0.019901331183769244,0.09322866861520818,-2.349665320359431,-1.1632385964035326,0.7734524906477857,1.1870491051590624,1.1625006711884975
LQD,Selling Daily ATM Put,-0.0010980476381656779,0.002353412872371452,0.0008717670194060556,0.0030404457579689126,0.0033261551438659165,0.1018834207054693,1.5164691958849772,0.35613663694599884,0.3437723250188141,0.17874994627371685,1.308488405345885
LQD,Selling Daily Strangle,-0.0006485770101734012,0.0037423088488970357,0.006644021546500678,0.011653194822519364,0.008216748055280387,-0.005472052467702437,7.002940408651434,5.466630222110069,2.5595222512610323,0.8061067599424389,-0.1039488370026435
LQD,Selling Daily 25d Call,-0.0011964464372726802,-0.00039618230443516644,-0.0005049373735974694,0.004912190260316862,0.013061418148585302,0.04362181112861574,-0.6133064731405748,-0.47089991868239917,1.5611998457935405,1.9014491267266869,1.5238276580639614
LQD,Selling Daily 25d Put,0.000547869427099279,0.0041363996936745195,0.007141462443622348,0.006658334487855688,-0.004868749176257792,-0.04725922656447967,9.454925504025764,4.8463842029642255,1.1362962690061555,-0.40098192167317653,-1.213940015017076
LQD,"Sell 25d Put, Buy 25d Call",0.0017443158643719592,0.0045213468307327975,0.007625629420568991,0.00164661098898633,-0.0178852446407064,-0.08802809573812942,4.735265410900989,3.378868807938041,0.21532397372437884,-1.0882708422687604,-1.7217395768819088
LQD,Stock,0.0011950726236440445,0.006841083479707688,0.006841083479708132,0.0057253670699053405,-0.00018360414945362002,0.045502543918595206,3.3033192312080044,1.7067675817894323,0.44479237037441177,0.02178925589364052,0.8641668843578926
HYG,Selling Daily ATM Straddle,0.0027221733526106018,0.0007886228220892466,-0.000878788237836603,0.006498272509132708,0.04399448038523923,0.3202901523502464,0.35652581913970655,-0.22327632785349427,0.5744338697009749,1.3632205680938874,1.2180604198616067
HYG,Selling Daily ATM Call,0.0018489039437192822,0.0010680304390775497,0.0011181720195700962,0.000801702680413241,0.028000846877916263,0.14982078416553457,0.9930749273867477,0.6051524282505422,0.13332203699751694,1.6688541754956627,1.1457211511636478
HYG,Selling Daily ATM Put,0.0008732694088915416,-0.00026825846380962304,-0.001993041433425935,0.005690124380572925,0.01589081218213728,0.16675996791942227,-0.12008861152695066,-0.6447855512444348,0.6038447792247116,0.748741661897185,1.2622937572882424
HYG,Selling Daily Strangle,-0.00014675423002297183,0.0024325511053842064,0.0056632019253974875,0.011252729723959964,0.007191727936394665,0.015171116511517146,2.9162492245438676,3.6355179666313133,1.410240015343598,0.503704984262778,0.2990768712095525
HYG,Selling Daily 25d Call,2.533148298788923e-05,0.0012346490283090539,0.0028342288130183135,0.0029132387266908033,0.010422018785315013,0.03395267192110851,3.7173547867727867,4.438272936121853,1.1388881786750267,1.3778675558666833,0.7946419570462419
HYG,Selling Daily 25d Put,-0.00017208571301086106,0.0011976743842974091,0.002821918701116699,0.00829474901795435,-0.003236906610726731,-0.01811651919969759,1.715969470275114,2.038006059432,1.0196753630201123,-0.21687692346144166,-0.5309591603298475
HYG,"Sell 25d Put, Buy 25d Call",-0.0001974171959987503,-3.833607214409618e-05,-1.661008837228195e-05,0.005317928951861672,-0.013681348537515126,-0.052087785945983955,-0.04592400863870487,-0.0021207786486258534,0.5961365483316758,-0.7916899224663901,-0.9700448566611878
HYG,Stock,-0.0008756567425568518,0.0005010647626202402,0.00012521913348395586,0.013707323264374738,0.004654088050315419,0.05369393139841927,0.27462555431758523,0.056563120141695365,1.1713793545332054,0.24020710413004756,1.348292550966132
USO,Selling Daily ATM Straddle,0.004105544262138716,0.04259783120298466,0.10081508679209428,0.14571675498614223,0.0027761314463339293,0.14916957494569028,4.3860163095530424,4.057935059716345,2.0602585463309775,0.1875315826889952,0.6939930759537736
USO,Selling Daily ATM Call,0.008447600853276116,0.127789525300537,0.18766923356098664,0.05167738595411775,-0.25643573954019294,-0.13386050206554856,10.512038741414402,6.849541112042704,0.7237803744674762,-1.3465423470887175,-0.31710127694783846
USO,Selling Daily ATM Put,-0.004342056591137511,-0.07763911133766732,-0.07568984336601292,0.07061056210878491,0.3119924744336251,0.2808014897100295,-9.11123420656583,-4.507398480367155,1.1872964641399435,2.6472653395118537,1.390292567022761
USO,Selling Daily Strangle,0.014432371491124973,0.01791459154764974,0.054500670474950885,0.1177864141754359,0.014662611042955964,0.1455736728712269,4.971117513679685,4.628935863849236,2.4456310222480053,0.2601154803208995,1.0306844561309338
USO,Selling Daily 25d Call,0.006506337349027724,0.05972105315433507,0.08683406427917295,0.04692491500015272,-0.15101067935678258,-0.0540144648024421,9.629859643201769,6.4182427692764445,1.01536593906774,-1.452644228710749,-0.25015585708379484
USO,Selling Daily 25d Put,0.007926034142097249,-0.0404923289397926,-0.03090891122470285,0.06375060679680722,0.18550823350264367,0.19838420480991759,-5.723134864911124,-2.578049834698418,1.6665144813528139,2.6726419743051797,1.6411658200659762
USO,"Sell 25d Put, Buy 25d Call",0.0014196967930695248,-0.09663909855468822,-0.11158063523462625,0.0017200374247492434,0.35276811656946583,0.21974486363101287,-7.797493540748066,-5.189554758625115,0.18063629710833565,2.186823087849641,0.9258287394501853
USO,Stock,-0.01268967965214296,-0.18633903758958592,-0.2288070978027309,-0.02863628426750431,0.6133990719257563,0.35237632186702417,-11.058553233164494,-6.929074587099003,0.10961238560209201,2.0760069967093053,0.8995428754119617
XOM,Selling Daily ATM Straddle,0.00517494265734908,0.015164019867931922,0.02664430436405718,0.015467303284766531,-0.028163093052314903,0.1347384198659214,4.9328861674516125,4.280127415688876,0.7240748547498175,-0.4797939070687836,0.9921812681362204
XOM,Selling Daily ATM Call,-0.00191226173662562,0.05070999350856731,0.0709627698133597,0.09137736832966126,-0.08628582526225714,-0.05477629269591133,9.198861212296315,6.29843882232804,2.1892965991644067,-1.0286612792895897,-0.31354645450463825
XOM,Selling Daily ATM Put,0.0070872043939747,-0.03455010349408538,-0.042681241521761226,-0.07446388654657421,0.05439027004787067,0.1879175299236704,-6.288646924064528,-3.9326935872632487,-2.083216695695253,0.8843165465910474,1.3390292356845122
XOM,Selling Daily Strangle,0.001726659218479476,0.006378327371939552,0.012952503989048791,0.011244776923259536,-0.016651126091228763,0.01803248593808071,5.213301336948626,4.005799650150166,0.9387273376410821,-0.592419308339513,0.35286463319455047
XOM,Selling Daily 25d Call,-0.001871663563937087,0.022166045705938275,0.032184561970086234,0.03774495255053867,-0.0537569944442583,-0.037354414448082296,6.57576217061275,4.921319319235657,1.8907634541915825,-1.3112575433401812,-0.49217561974538665
XOM,Selling Daily 25d Put,0.003598322782416563,-0.01567753079902301,-0.018986649782336884,-0.026864459325585566,0.03675823600910966,0.05384221156497082,-5.549555916781771,-3.9175991635086866,-1.3216030847793163,1.0702209295900345,0.7929150808642383
XOM,"Sell 25d Put, Buy 25d Call",0.00546998634635365,-0.03754613241469207,-0.050449826430133626,-0.06511989488136016,0.08910740358687264,0.08525534364893139,-6.205983258032635,-4.633398547056378,-1.6875802043242274,1.280085091004438,0.6939451288047783
XOM,Stock,0.00909944392287132,-0.08096553538542473,-0.10589966726388544,-0.15509735155399684,0.14683191070256085,0.2652118797537131,-7.900319133817646,-5.196026075647991,-2.1107367797040135,1.1512754336436162,1.0806720381188755
GLD,Selling Daily ATM Straddle,-0.0026686780808995447,-0.01936411181143083,-0.006521331747671444,0.037220531367284204,-0.06512493426604493,-0.08293060877889391,-3.189135321408667,-0.6863809879346623,1.4004209786544985,-1.0350512922787904,-0.790385872220138
GLD,Selling Daily ATM Call,0.008167273662857077,0.033004260792942386,0.047886706651329325,0.05288929800824249,-0.017182361799403023,-0.13828948280769493,5.731187332839721,5.18610235499717,1.8360583385850702,-0.12555485053431256,-0.9651123779306402
GLD,Selling Daily ATM Put,-0.010835951743756622,-0.05195322458163798,-0.05335462663684987,-0.01858675996402981,-0.059999908419096415,0.046833148396472124,-5.1004963261259775,-3.5600071391752066,-0.36785102283372356,-0.59369669127292,0.38047757539599353
GLD,Selling Daily Strangle,-0.0028839806469960205,-0.016913571320417264,-0.011726627050463012,0.026701870432065178,-0.05566087056795632,-0.05910898379394769,-2.889045408549686,-1.396377640658775,1.5175051038799157,-1.3093585982423706,-0.8411969259170821
GLD,Selling Daily 25d Call,0.003492176122017021,0.017374476996123045,0.023169646020692936,0.03264541909733176,-0.016893192252684375,-0.08051009161751976,6.3843123413152245,5.141616094761841,2.0488935502885295,-0.344416016207297,-1.0440514591667645
GLD,Selling Daily 25d Put,-0.006376156769013153,-0.03395490479340024,-0.03440709960502253,-0.0067868237627837225,-0.042046497208821365,0.019383267140588467,-5.153214213927157,-3.600231002204079,-0.23828845733099502,-0.8248007540320208,0.28030053667047855
GLD,"Sell 25d Put, Buy 25d Call",-0.009868332891030285,-0.05088995123061679,-0.05682097848011458,-0.04020625186910087,-0.032224622060916475,0.09777658367652653,-6.201876878333367,-4.593814401140216,-1.056554434514814,-0.30807023441527764,0.7312462401187653
GLD,Stock,-0.018903247614342478,-0.0825491769397233,-0.09602299952084314,-0.06634003909633057,-0.05262629306015765,0.21614130084445438,-5.371983114630288,-4.193845251864943,-0.9018145031139905,-0.16390036135012512,0.8499739985214964
SLV,Selling Daily ATM Straddle,-0.009892190350921704,-0.026914843050969806,0.015017690240296755,0.0492920162595154,-0.09263282543517504,-0.22253434544329675,-2.4107745443623676,1.0044125052686286,1.1224061048553848,-0.5515636557139822,-0.9251658633602444
SLV,Selling Daily ATM Call,0.022094217944066186,0.07571274984981757,0.11273435659728714,0.06513120927977045,-0.06579191995906664,-0.3975243495570602,5.875193208659902,5.79946751420024,1.0375226917107756,-0.12664385212451587,-1.29711089443846
SLV,Selling Daily ATM Put,-0.03198640829498789,-0.09907421271340577,-0.09203866901956126,-0.030375673574823736,-0.08906787898837554,0.19242775515015587,-6.551187338604995,-3.798564684304791,-0.3031171570557143,-0.2671510804098381,0.7410865102723609
SLV,Selling Daily Strangle,-0.013661790378892813,-0.03383918463774993,-0.001196806429075381,0.01857280622308588,-0.0982167558221626,-0.17061368850765857,-5.009513481252286,-0.04877084406465434,0.6347402631056822,-0.9641894440755429,-1.0998876546546419
SLV,Selling Daily 25d Call,0.009230372108100626,0.034931082060920327,0.0600802916913421,0.034523116353020855,-0.048371365813173806,-0.25052957854538105,5.616576115029782,6.309404344245562,0.9514288143208618,-0.364263140128457,-1.515744295602107
SLV,Selling Daily 25d Put,-0.02289216248699344,-0.06761381095695507,-0.05908158772171768,-0.020081495616254608,-0.06727286220065798,0.08513843671071819,-7.056564998551387,-4.006972535535061,-0.3894485318502338,-0.490072124229443,0.5556249827478564
SLV,"Sell 25d Put, Buy 25d Call",-0.032122534595094066,-0.1011136542090707,-0.11470461857953174,-0.06318431368371713,-0.05788223190015318,0.3739780256694121,-6.967328875264552,-5.284382035718459,-0.7172860533139723,-0.09020711251243728,1.1625233692574988
SLV,Stock,-0.053980648446783186,-0.1679605852493279,-0.18914593336243246,-0.11469420174741918,-0.15239543726235738,0.6750826570483919,-6.643786881587412,-4.916600619843943,-0.6491508107191564,-0.024974205780185506,1.1778711442133
FCX,Selling Daily ATM Straddle,-0.01222136634751192,0.008449505251157063,-0.016006262689764794,-0.0322775801923727,-0.08315967505386379,-0.08929310004194535,1.0495221746654257,-0.9922174630581128,-0.6207769907097159,-0.8858973376374142,-0.3883691530666148
FCX,Selling Daily ATM Call,0.02868861940537304,-0.007387576634364623,-0.033255380119582845,-0.09794151940113238,-0.1776967505663417,-0.2980293020380206,-0.4657017921634984,-1.1425834051887087,-1.2593453914357822,-1.3049508066647746,-1.2769050711485093
FCX,Selling Daily ATM Put,-0.04090998575288496,0.013170552108360711,0.010988143221722702,0.053058100967250166,0.08103976261658352,0.2308555289755143,1.1623952775826163,0.5821108974423016,0.8503302606050243,0.7293492423703843,0.8941249096810142
FCX,Selling Daily Strangle,-0.005914085412252801,0.016220018879479214,-0.007634616361482993,-0.013467888612971657,-0.04730465502337988,-0.10693217439902669,4.787880717111184,-0.924445602387805,-0.4637693850840805,-0.8615216518781379,-0.7648450845049513
FCX,Selling Daily 25d Call,0.010603159714747346,0.0016915457733970296,-0.014106675033105032,-0.042491018501831235,-0.08276304143183988,-0.1517292939225513,0.4072850114909381,-1.2199224166459632,-1.3196434663761896,-1.3143420230398506,-1.3112077432069673
FCX,Selling Daily 25d Put,-0.016517245127000257,0.013882091139083341,0.004939313154142422,0.025972027222640026,0.030383111450086986,0.03840188571497172,2.18399792642676,0.4292318226216509,0.7051389851603409,0.4650395007830076,0.30428172687082133
FCX,"Sell 25d Put, Buy 25d Call",-0.027120404841747714,0.011025950431598375,0.016176626293187057,0.06263121872837729,0.10499936173636915,0.1899663515995078,1.1258625375192308,0.8046769555632809,1.0278398110093387,0.8987603468088603,0.7834680502776491
FCX,Stock,-0.06949862736598744,0.016253747830203835,0.03354196758144812,0.13061797752809068,0.24588895337589478,0.6197183098591541,0.9533210361114204,0.9669882210766947,1.1700862738705522,1.14444398689639,1.2325193563629042
URA,Selling Daily ATM Straddle,-0.014668824244806866,-0.016266618336658656,-0.010388321412258872,-0.019873614052603017,-0.06642219494671142,0.263083935861534,-1.4908027692144383,-0.5684070533489533,-0.2973995154946346,-0.4779294296256427,0.8701199448663369
URA,Selling Daily ATM Call,0.005749764807919888,0.03525590247218657,0.0129070723876068,-0.0036050047510256533,-0.06631306923299152,-0.06220019487095563,2.5338066947503646,0.6910849445916237,0.08378017283745266,-0.38441995889044644,-0.06422117410885796
URA,Selling Daily ATM Put,-0.020418589052726865,-0.054099966347536776,-0.029394579561529577,-0.032771379938658085,-0.02911162497633346,0.2960168292151646,-3.191477811748534,-0.888738817100536,-0.259819529469302,-0.02920282328185439,0.9909474053943368
URA,Selling Daily Strangle,-0.008242632867411226,-0.015175401923851806,-0.003908562715050579,0.020756003607603546,0.014619057333023378,-0.0016751802810264227,-1.9392627072759465,-0.29483905229750573,0.8717861675691637,0.34908491373681777,0.044435880482072886
URA,Selling Daily 25d Call,0.0006025397077953354,0.01240690876585604,0.008639454714317374,0.015995478559751808,-0.013785101295864521,-0.011578228768990506,1.8569526210361198,0.8540516747655477,0.5751259373430615,-0.15290842890017076,-0.007834098585818116
URA,Selling Daily 25d Put,-0.008845172575206561,-0.02810694815013548,-0.013619150449889261,0.0014235201443071333,0.02161158105979699,-0.0037417940813495587,-3.011566173355134,-0.892119678020818,0.11327102712491316,0.3820059701108071,0.04478756909287499
URA,"Sell 25d Put, Buy 25d Call",-0.009447712283001786,-0.04195254225950584,-0.024649720535336428,-0.021464953285253774,0.01993140703749008,-0.026323845486385555,-2.812824090210076,-0.9635002145185264,-0.22619143981330284,0.2941636107595241,0.028640931814343913
URA,Stock,-0.026068376068376087,-0.09347653142402557,-0.05120732722731047,-0.05416061423531726,-0.010421189752496618,0.2643550624133135,-2.9784232647885283,-0.7681681266298143,-0.12490747278226799,0.24099153514882002,0.7137110282375209
UNG,Selling Daily ATM Straddle,0.024483307057150627,0.050195362101655094,0.04066065256791762,0.13348447184483847,-0.047212225597529356,0.07870941947954058,8.683366612036192,2.8794312375385367,3.5224950126127306,-0.13091586478064376,0.4159325434670833
UNG,Selling Daily ATM Call,0.02376148099735298,0.050464825526985946,0.015173964501434822,0.06402011010691533,-0.07772590676010582,0.15451435245216238,5.225185284510719,0.8069976481069298,1.180968905662879,-0.18865544232270615,0.5846325799234887
UNG,Selling Daily ATM Put,0.0007218260597976478,-0.0015004840094344774,0.02195167563863154,0.05694042242757913,-0.013624074324655289,-0.13360427150745702,-0.13522234539713654,1.5638237402417647,1.4227049037618902,0.1019535765417453,-0.3164943293025634
UNG,Selling Daily Strangle,0.00162307312102139,0.011944732678581316,0.011330437977453034,0.06753903617260804,-0.08984656915162847,-0.061322872604019474,6.309784075463303,1.580950399942096,2.9700427643546066,-0.9000347012793102,-0.27247292456034355
UNG,Selling Daily 25d Call,0.009245711399415546,0.020824621009082556,0.0024883436859897134,0.0368027889994087,-0.09012457026181309,-0.00954241707271597,4.714940203614119,0.28564102613738235,1.2260622388438276,-0.6798142544684928,0.06547919414578104
UNG,Selling Daily 25d Put,-0.007622638278394045,-0.0091637324567303,0.007820793949480542,0.02720398516160305,-0.012971827000849867,-0.0727750422937502,-1.8307019970082186,0.8864448807645646,1.0781806998511243,-0.060581246251381164,-0.3771516832120069
UNG,"Sell 25d Put, Buy 25d Call",-0.01686834967780948,-0.03031032131553668,0.002745157596391712,-0.015581547793709793,0.03938357610593468,-0.1254534059450244,-3.266203160170782,0.25719445343122055,-0.18647046722406083,0.41067245380453865,-0.22293758866650834
UNG,Stock,-0.022939677145284554,-0.051155115511551164,0.0008703220191468297,-0.0196078431372545,-0.04643449419568779,-0.3639380530973445,-3.1124373494927964,0.23361406098833393,-0.013906065720716097,0.2173298185825397,-0.44078902031174
ADM,Selling Daily ATM Straddle,-0.007372161979547043,0.009998496475309926,0.013782908782911774,0.03100152625506669,0.03421708862806172,0.18484981160903646,2.523527283710095,1.5393280773231452,1.1239980170062807,0.7379954235869268,0.9700785902704371
ADM,Selling Daily ATM Call,-0.0006868195808579225,0.05339450696635195,0.017738334628516483,-0.04108241822294545,-0.09996540017148026,-0.11341328558018937,10.34100242190985,1.5456950622430927,-1.0432338194452802,-1.408033085049409,-0.6299037231022647
ADM,Selling Daily ATM Put,-0.00668534239868912,-0.041951262960838065,-0.0050715601030278945,0.07065576581110511,0.14001846394796869,0.3235525767778702,-6.6690834345358185,-0.35795875622682033,1.882241418957667,2.0520708074626044,1.75374755263213
ADM,Selling Daily Strangle,0.001419389315778119,0.0073560273528963105,0.015300858618489288,0.03950109959210524,0.044326453456238424,0.07072215985612917,4.969224636943705,3.7312005656407483,2.8545611607525934,1.8167481611927525,0.9798692312117642
ADM,Selling Daily 25d Call,-0.00035224708699521656,0.024088508046764545,0.008897063306869901,-0.016316801826359972,-0.04511379157141293,-0.052443370441038306,7.571100435713359,1.396749393336247,-0.7826785001333674,-1.261089141426735,-0.6069558578104544
ADM,Selling Daily 25d Put,0.0017716364027733356,-0.016560170691018117,0.006035505022429666,0.05569919501607146,0.09144169266747815,0.1255075777127137,-5.681338390993586,1.202855738490693,3.3953567465735737,2.655587499069041,1.5411348952578356
ADM,"Sell 25d Put, Buy 25d Call",0.00212388348976833,-0.040182344356327504,-0.003656781115574992,0.07039158645284327,0.13747655104466516,0.17497366784779556,-6.864753750298907,-0.267047784259799,2.0946231898383973,2.0687932339505393,1.186705577919381
ADM,Stock,-0.00589854502556042,-0.09032025908600205,-0.022050290135396056,0.11545815561111916,0.2631578947368429,0.49467875443437204,-8.643427986356844,-0.8856461534788995,1.7136882298758,1.9688318635272406,1.6012115937192977
MOS,Selling Daily ATM Straddle,0.01356470649722552,-0.03198515853786188,-0.04157207185773115,0.09512443017998629,-0.008480605685745712,0.13373265848317262,-2.844497741592094,-2.171133381312019,1.5945321401321866,0.025993174166010297,0.6525386489997305
MOS,Selling Daily ATM Call,0.023877796690202624,0.014471030417633646,-0.014494066499169622,0.12885178456872026,0.04238391463070279,0.3042628555392819,1.0853119031536105,-0.4385851883799844,2.308620104520794,0.46320245381828223,1.188118716053463
MOS,Selling Daily ATM Put,-0.010313090192977103,-0.050421803095589524,-0.032857763081731384,-0.03719191164221247,-0.07120169086556183,-0.16169729095947927,-2.883135836501862,-1.1538223978395157,-0.43678865173750814,-0.4864297967281561,-0.5710021820197878
MOS,Selling Daily Strangle,0.001608332396454637,-0.013515733838996069,-0.00226910472445796,0.07386753460171636,-0.009064397888213116,-0.015763377258036337,-3.5884728801038133,-0.21288420981221431,3.2103731654670433,-0.13444278074579705,-0.09354838176697759
MOS,Selling Daily 25d Call,0.009140930294739835,0.006580424113457717,-0.006527225449104779,0.07221911996292674,0.013544047899330502,0.13362832014181292,0.9645604010457325,-0.46159315311718396,2.598120490429817,0.2751798997543028,1.077089679431681
MOS,Selling Daily 25d Put,-0.007532597898285198,-0.020893415790285808,0.00317337377631155,-0.0002984436898220144,-0.028193546344617126,-0.1404623673578962,-3.257773875905958,0.36681062429416417,0.040529899136121976,-0.4400732828866983,-1.1329152785496346
MOS,"Sell 25d Put, Buy 25d Call",-0.016673528193025033,-0.02943700499427815,0.006849908833460372,-0.0723085364946483,-0.05638566628742303,-0.26077908278116724,-2.088741155576937,0.4501036586618847,-1.4717202815240176,-0.37923860294482836,-1.2239903166517156
MOS,Stock,-0.03409090909090906,-0.07205240174672489,-0.027904849039340873,-0.1567460317460312,-0.148296593186372,-0.39527603870233197,-2.071049573848703,-0.3276299579912744,-1.4078452604063967,-0.445971282336106,-0.9058088143933649
GDX,Selling Daily ATM Straddle,-0.02003865594965326,-0.05084785611788578,-0.040953684617710207,-0.025362793794258542,-0.13089828930023562,-0.12310217568417425,-4.992989800495015,-2.4004775578118225,-0.4942944590574951,-1.3887526095900904,-0.6148977195952332
GDX,Selling Daily ATM Call,0.013237930076515081,0.018743774029203353,0.022500732247995536,0.002314035409056059,-0.060859942218497554,-0.27286855199382576,1.2531065414315603,1.0144904679919662,0.17169348010195787,-0.3758373081559269,-1.240405525128446
GDX,Selling Daily ATM Put,-0.03327658602616834,-0.07391575421227192,-0.06910611182761917,-0.04373937199017541,-0.10530829771791006,0.14756783297650777,-4.200398385322099,-2.293450216329733,-0.4383973392247985,-0.5392547113198224,0.6363275037831574
GDX,Selling Daily Strangle,-0.0029250274269783105,-0.03428209403940141,-0.01911795179491882,0.014741351580729534,-0.032331155255470034,-0.040665316926978945,-6.927388766725017,-2.4206062084996014,0.7100342727165081,-0.6148127784777588,-0.40142261085220465
GDX,Selling Daily 25d Call,0.008302651197557465,0.009749721108225806,0.01612524563639517,0.02716395516577741,0.005534711289512995,-0.10199628796700566,1.2634842710952738,1.4073592036919902,0.9625257218247427,0.15922367143934846,-0.9138451785600212
GDX,Selling Daily 25d Put,-0.011227678624535775,-0.045102229996848875,-0.03629300795128221,-0.01536987293717107,-0.044134956362229194,0.05663604150903834,-4.799010221148124,-2.6098942614459526,-0.37658636791822003,-0.5357720463187127,0.4781362912691607
GDX,"Sell 25d Put, Buy 25d Call",-0.01953032982209313,-0.05727571106497087,-0.05479444511224851,-0.048067026733763174,-0.06236107376044586,0.1495461220708465,-3.264627427438505,-2.145604224136254,-0.6873405598408283,-0.39756349568689575,0.7256024189954234
GDX,Stock,-0.046414538310412534,-0.10115740740740731,-0.10074108383510816,-0.06994011976047765,-0.09413274233057267,0.47586469023185285,-2.7787226483104583,-1.7062262143687743,-0.26310597742124947,-0.0800630853561318,1.0550580355355552
SIL,Selling Daily ATM Straddle,-0.019531331969316335,-0.058227020773002014,-0.04720702926693221,-0.044275268799696677,-0.05932518737868697,-0.06770634236050421,-2.1942929264485462,-1.0390631431021606,-0.3836912009296936,-0.29773134808570234,-0.1718229036949292
SIL,Selling Daily ATM Call,0.017610674181490538,0.020673562914777843,0.03207150498141109,-0.020824597080840945,-0.018750427608491327,-0.3019329630356067,1.1856165935393153,1.190365038928697,-0.08868953585936366,0.04291864889364311,-1.0900663862857354
SIL,Selling Daily ATM Put,-0.03714200615080687,-0.0818767264005339,-0.08214663186456361,-0.03885012720884373,-0.07556530080107082,0.26036453676128235,-3.484765563589671,-2.0853912529271255,-0.28179578986203685,-0.28174983350474553,0.9350037464834828
SIL,Selling Daily Strangle,-0.0024870705326923703,-0.03196171001877457,-0.01774228659154986,0.026595199359632504,0.007786772312192047,-0.014200957050433227,-3.789253110397433,-0.9768065781177834,0.8545112179871001,0.20286799825525262,-0.09221448748924287
SIL,Selling Daily 25d Call,0.010841439592740976,0.013207413093621723,0.02466854633247184,0.026080739791766172,0.030071250539152272,-0.12107404999404114,1.4343643272716016,1.7600761775469824,0.8046405617468424,0.5226403519894796,-0.9062398700577823
SIL,Selling Daily 25d Put,-0.013328510125433346,-0.04610266352584047,-0.04275028110407453,-0.0030707958453787265,-0.029882678154677933,0.10553707775269583,-4.488628983716635,-2.4636960264520558,0.006099955461194687,-0.2973535273083938,0.7650129307546009
SIL,"Sell 25d Put, Buy 25d Call",-0.024169949718174433,-0.06213931240891002,-0.06949733156075588,-0.036791666075094875,-0.0752005517164055,0.21816187604835346,-3.2768283503316327,-2.5051102283344617,-0.416031174182558,-0.4304227663489868,0.891783576589282
SIL,Stock,-0.05465270254002641,-0.11285585178490731,-0.12335342710426422,-0.05076755711350178,-0.12276586237712261,0.6272275176129294,-2.7587035222187106,-1.9468600281208075,-0.05456538942775471,-0.12896387471438162,1.1830859437070844
XLE,Selling Daily ATM Straddle,-0.001837759199410538,0.004461488429039262,0.02534703392308657,0.027208285173957902,0.02001404883143798,2.141700013085387,1.9858744749262798,4.648647217256735,1.4597468892961345,0.45617020988888674,4.550709724953089
XLE,Selling Daily ATM Call,-0.004568483748334962,0.04067280653661265,0.060811857113316936,0.06959685158081519,-0.07981395459107976,0.5322061360873693,7.293709647481657,5.872268796775078,2.1235467343122836,-1.2482854355757051,2.5458865474904266
