date,Ticker,Spot,RFR,IV30,Put_IV_30,Call_IV_30,1M_25dP/25dC,1M_25dC/ATM,1M_25dP/ATM,IV90,Put_IV_90,Call_IV_90,3M_25dP/25dC,3M_25dC/ATM,3M_25dP/ATM
2026-01-09,XLE,46.37,0.0351,25.9,21.09,24.87,0.8483,0.9601,0.8145,23.14,23.61,22.57,1.046,0.9754,1.0202
2026-01-12,XLE,46.04,0.0353,22.05,20.63,23.36,0.883,1.0594,0.9355,26.31,23.95,21.0,1.1406,0.7983,0.9105
2026-01-13,XLE,46.69,0.0356,27.78,22.79,25.48,0.8943,0.9172,0.8203,22.46,23.56,22.13,1.0649,0.9852,1.0491
2026-01-14,XLE,47.75,0.0356,26.99,25.22,26.48,0.9523,0.9812,0.9344,26.04,24.43,23.36,1.0459,0.8969,0.9381
2026-01-15,XLE,47.3,0.0357,26.7,22.05,24.74,0.8912,0.9265,0.8258,23.65,24.0,23.45,1.0233,0.9916,1.0147
2026-01-16,XLE,47.38,0.0356,26.49,21.51,24.79,0.8676,0.9359,0.8121,22.4,23.36,22.92,1.0189,1.0232,1.0425
2026-01-20,XLE,47.29,0.0357,26.61,21.73,24.63,0.8823,0.9258,0.8168,23.2,22.99,22.9,1.0039,0.9868,0.9907
2026-01-21,XLE,48.43,0.0359,27.32,22.21,27.26,0.8147,0.9979,0.8129,22.39,23.74,23.31,1.0184,1.0411,1.0603
2026-01-22,XLE,48.59,0.0359,24.82,20.6,25.0,0.8241,1.0071,0.8299,21.68,24.08,21.62,1.1133,0.9975,1.1106
2026-01-23,XLE,48.87,0.0358,27.67,19.81,24.91,0.7954,0.9001,0.7159,23.48,23.55,22.66,1.0392,0.9653,1.0031
2026-01-26,XLE,48.9,0.0358,25.08,21.58,25.33,0.8522,1.0097,0.8605,22.85,24.03,22.01,1.0915,0.9635,1.0517
2026-01-27,XLE,49.35,0.0357,27.87,22.71,24.52,0.9261,0.8797,0.8148,23.05,23.14,22.74,1.0178,0.9867,1.0042
